┏[ ajit from  MSI][ 0.007s][ RAM: 5/8GB][ Tuesday at 4:09:06 PM] [ base 3.10.13 ]
┖[~/bandwidth-1.13.2]
└─Δ ./bandwidth64
This is bandwidth version 1.13.2
Copyright (C) 2005-2023 by Zack T Smith.

This software is covered by the GNU Public License.
It is provided AS-IS, use at your own risk.
See the file COPYING for more information.

CPU family: X86
CPU make: GenuineIntelJV
CPU model: Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz
CPU register size: 64
CPU vector sizes: 128 256
CPU instruction set: x86_64
CPU features: adx aes avx avx2 bmi1 bmi2 cmov f16c htt hyper intel64 lzcnt mmx nx popcnt prefetchw rdseed sse sse2 sse3 sse41 sse42 ssse3
CPU core 0 caches: L1 instruction 32kB, L1 data 32kB, L2 256kB, L3 12MB
Sequential read nontemporal (256-bit), size = 72 MB, loops = 1540, 22146.9 MB/s
Sequential read nontemporal (256-bit), size = 96 MB, loops = 1120, 21462.0 MB/s
Sequential read nontemporal (256-bit), size = 128 MB, loops = 820, 20890.1 MB/s

Sequential write (64-bit), size = 256 B, loops = 678428672, 33119.7 MB/s
Sequential write (64-bit), size = 512 B, loops = 342884352, 33478.6 MB/s
Sequential write (64-bit), size = 768 B, loops = 228938220, 33525.4 MB/s
Sequential write (64-bit), size = 1024 B, loops = 171442176, 33480.6 MB/s
Sequential write (64-bit), size = 1280 B, loops = 136889508, 33409.9 MB/s
Sequential write (64-bit), size = 2 kB, loops = 86048768, 33606.7 MB/s
Sequential write (64-bit), size = 3 kB, loops = 57255745, 33536.4 MB/s
Sequential write (64-bit), size = 4 kB, loops = 42811392, 33440.6 MB/s
Sequential write (64-bit), size = 6 kB, loops = 28429966, 33314.4 MB/s
Sequential write (64-bit), size = 8 kB, loops = 21430272, 33475.8 MB/s
Sequential write (64-bit), size = 12 kB, loops = 14324203, 33565.9 MB/s
Sequential write (64-bit), size = 16 kB, loops = 10719232, 33492.2 MB/s
Sequential write (64-bit), size = 20 kB, loops = 8530704, 33323.0 MB/s
Sequential write (64-bit), size = 24 kB, loops = 7122570, 33381.6 MB/s
Sequential write (64-bit), size = 28 kB, loops = 5990400, 32752.4 MB/s
Sequential write (64-bit), size = 32 kB, loops = 5296128, 33093.9 MB/s
Sequential write (64-bit), size = 34 kB, loops = 4642143, 30822.3 MB/s
Sequential write (64-bit), size = 36 kB, loops = 4209660, 29595.2 MB/s
Sequential write (64-bit), size = 40 kB, loops = 3800160, 29676.1 MB/s
Sequential write (64-bit), size = 48 kB, loops = 3161340, 29626.4 MB/s
Sequential write (64-bit), size = 64 kB, loops = 2367488, 29587.7 MB/s
Sequential write (64-bit), size = 72 kB, loops = 2097550, 29496.0 MB/s
Sequential write (64-bit), size = 80 kB, loops = 1898442, 29662.2 MB/s
Sequential write (64-bit), size = 96 kB, loops = 1587014, 29746.4 MB/s
Sequential write (64-bit), size = 128 kB, loops = 1188864, 29708.8 MB/s
Sequential write (64-bit), size = 192 kB, loops = 780208, 29248.5 MB/s
Sequential write (64-bit), size = 256 kB, loops = 575488, 28768.1 MB/s
Sequential write (64-bit), size = 320 kB, loops = 449004, 28060.3 MB/s
Sequential write (64-bit), size = 384 kB, loops = 360060, 27001.3 MB/s
Sequential write (64-bit), size = 480 kB, loops = 284512, 26670.2 MB/s
Sequential write (64-bit), size = 512 kB, loops = 268160, 26811.8 MB/s
Sequential write (64-bit), size = 768 kB, loops = 178245, 26725.3 MB/s
Sequential write (64-bit), size = 1 MB, loops = 133952, 26783.1 MB/s
Sequential write (64-bit), size = 1.25 MB, loops = 106641, 26655.3 MB/s
Sequential write (64-bit), size = 1.5 MB, loops = 88956, 26685.9 MB/s
Sequential write (64-bit), size = 1.75 MB, loops = 76392, 26722.6 MB/s
Sequential write (64-bit), size = 2 MB, loops = 67104, 26838.0 MB/s
Sequential write (64-bit), size = 2.25 MB, loops = 59108, 26587.9 MB/s
Sequential write (64-bit), size = 2.5 MB, loops = 53475, 26725.5 MB/s
Sequential write (64-bit), size = 2.75 MB, loops = 48300, 26557.2 MB/s
Sequential write (64-bit), size = 3 MB, loops = 44289, 26572.0 MB/s
Sequential write (64-bit), size = 3.25 MB, loops = 40774, 26493.9 MB/s
Sequential write (64-bit), size = 3.5 MB, loops = 38034, 26621.2 MB/s
Sequential write (64-bit), size = 4 MB, loops = 33152, 26510.1 MB/s
Sequential write (64-bit), size = 5 MB, loops = 26568, 26564.8 MB/s
Sequential write (64-bit), size = 6 MB, loops = 21870, 26240.2 MB/s
Sequential write (64-bit), size = 7 MB, loops = 18162, 25426.4 MB/s
Sequential write (64-bit), size = 8 MB, loops = 15616, 24977.3 MB/s
Sequential write (64-bit), size = 9 MB, loops = 13643, 24551.7 MB/s
Sequential write (64-bit), size = 10 MB, loops = 11670, 23332.2 MB/s
Sequential write (64-bit), size = 11 MB, loops = 10030, 22059.3 MB/s
Sequential write (64-bit), size = 12 MB, loops = 8770, 21047.8 MB/s
Sequential write (64-bit), size = 13 MB, loops = 8048, 20918.3 MB/s
Sequential write (64-bit), size = 14 MB, loops = 7428, 20791.0 MB/s
Sequential write (64-bit), size = 15 MB, loops = 6724, 20171.8 MB/s
Sequential write (64-bit), size = 16 MB, loops = 6032, 19289.7 MB/s
Sequential write (64-bit), size = 20 MB, loops = 4017, 16062.8 MB/s
Sequential write (64-bit), size = 21 MB, loops = 3294, 13815.2 MB/s
Sequential write (64-bit), size = 32 MB, loops = 2078, 13289.3 MB/s
Sequential write (64-bit), size = 48 MB, loops = 1290, 12372.3 MB/s
Sequential write (64-bit), size = 64 MB, loops = 1001, 12810.0 MB/s
Sequential write (64-bit), size = 72 MB, loops = 905, 13030.8 MB/s
Sequential write (64-bit), size = 96 MB, loops = 709, 13601.3 MB/s
Sequential write (64-bit), size = 128 MB, loops = 533, 13634.0 MB/s

Sequential write (128-bit), size = 256 B, loops = 1311506432, 64027.0 MB/s
Sequential write (128-bit), size = 512 B, loops = 654835712, 63940.7 MB/s
Sequential write (128-bit), size = 768 B, loops = 448963578, 65765.5 MB/s
Sequential write (128-bit), size = 1024 B, loops = 333774848, 65183.8 MB/s
Sequential write (128-bit), size = 1280 B, loops = 268011936, 65428.3 MB/s
Sequential write (128-bit), size = 2 kB, loops = 168689664, 65893.7 MB/s
Sequential write (128-bit), size = 3 kB, loops = 112458060, 65888.8 MB/s
Sequential write (128-bit), size = 4 kB, loops = 84262912, 65828.5 MB/s
Sequential write (128-bit), size = 6 kB, loops = 56062626, 65693.5 MB/s
Sequential write (128-bit), size = 8 kB, loops = 41951232, 65543.1 MB/s
Sequential write (128-bit), size = 12 kB, loops = 28069540, 65787.2 MB/s
Sequential write (128-bit), size = 16 kB, loops = 21049344, 65767.5 MB/s
Sequential write (128-bit), size = 20 kB, loops = 16851744, 65820.0 MB/s
Sequential write (128-bit), size = 24 kB, loops = 14092260, 66045.2 MB/s
Sequential write (128-bit), size = 28 kB, loops = 11957400, 65383.6 MB/s
Sequential write (128-bit), size = 32 kB, loops = 10457088, 65348.1 MB/s
Sequential write (128-bit), size = 34 kB, loops = 8336202, 55352.8 MB/s
Sequential write (128-bit), size = 36 kB, loops = 6792240, 47751.7 MB/s
Sequential write (128-bit), size = 40 kB, loops = 6101550, 47660.1 MB/s
Sequential write (128-bit), size = 48 kB, loops = 5195190, 48701.8 MB/s
Sequential write (128-bit), size = 64 kB, loops = 3944448, 49304.8 MB/s
Sequential write (128-bit), size = 72 kB, loops = 3544450, 49835.9 MB/s
Sequential write (128-bit), size = 80 kB, loops = 3148236, 49182.3 MB/s
Sequential write (128-bit), size = 96 kB, loops = 2672076, 50096.9 MB/s
Sequential write (128-bit), size = 128 kB, loops = 2035712, 50887.5 MB/s
Sequential write (128-bit), size = 192 kB, loops = 1341153, 50286.6 MB/s
Sequential write (128-bit), size = 256 kB, loops = 975104, 48748.3 MB/s
Sequential write (128-bit), size = 320 kB, loops = 736236, 46002.6 MB/s
Sequential write (128-bit), size = 384 kB, loops = 569840, 42728.2 MB/s
Sequential write (128-bit), size = 480 kB, loops = 436288, 40892.7 MB/s
Sequential write (128-bit), size = 512 kB, loops = 406656, 40660.5 MB/s
Sequential write (128-bit), size = 768 kB, loops = 267835, 40168.2 MB/s
Sequential write (128-bit), size = 1 MB, loops = 201216, 40238.5 MB/s
Sequential write (128-bit), size = 1.25 MB, loops = 162027, 40502.9 MB/s
Sequential write (128-bit), size = 1.5 MB, loops = 134652, 40392.4 MB/s
Sequential write (128-bit), size = 1.75 MB, loops = 115380, 40375.9 MB/s
Sequential write (128-bit), size = 2 MB, loops = 101056, 40418.4 MB/s
Sequential write (128-bit), size = 2.25 MB, loops = 89796, 40405.9 MB/s
Sequential write (128-bit), size = 2.5 MB, loops = 79950, 39974.8 MB/s
Sequential write (128-bit), size = 2.75 MB, loops = 73347, 40335.7 MB/s
Sequential write (128-bit), size = 3 MB, loops = 67158, 40291.8 MB/s
Sequential write (128-bit), size = 3.25 MB, loops = 62263, 40468.0 MB/s
Sequential write (128-bit), size = 3.5 MB, loops = 57762, 40432.0 MB/s
Sequential write (128-bit), size = 4 MB, loops = 49808, 39846.1 MB/s
Sequential write (128-bit), size = 5 MB, loops = 39432, 39422.7 MB/s
Sequential write (128-bit), size = 6 MB, loops = 28170, 33795.3 MB/s
Sequential write (128-bit), size = 7 MB, loops = 26028, 36436.8 MB/s
Sequential write (128-bit), size = 8 MB, loops = 20440, 32702.9 MB/s
Sequential write (128-bit), size = 9 MB, loops = 14140, 25443.5 MB/s
Sequential write (128-bit), size = 10 MB, loops = 11922, 23843.3 MB/s
Sequential write (128-bit), size = 11 MB, loops = 10370, 22810.7 MB/s
Sequential write (128-bit), size = 12 MB, loops = 8470, 20318.5 MB/s
Sequential write (128-bit), size = 13 MB, loops = 7428, 19306.1 MB/s
Sequential write (128-bit), size = 14 MB, loops = 6944, 19441.1 MB/s
Sequential write (128-bit), size = 15 MB, loops = 6620, 19853.1 MB/s
Sequential write (128-bit), size = 16 MB, loops = 6044, 19340.7 MB/s
Sequential write (128-bit), size = 20 MB, loops = 4314, 17255.7 MB/s
Sequential write (128-bit), size = 21 MB, loops = 3909, 16417.1 MB/s
Sequential write (128-bit), size = 32 MB, loops = 2286, 14619.9 MB/s
Sequential write (128-bit), size = 48 MB, loops = 1435, 13766.0 MB/s
Sequential write (128-bit), size = 64 MB, loops = 1059, 13550.8 MB/s
Sequential write (128-bit), size = 72 MB, loops = 892, 12844.5 MB/s
Sequential write (128-bit), size = 96 MB, loops = 669, 12833.6 MB/s
Sequential write (128-bit), size = 128 MB, loops = 518, 13249.4 MB/s

Sequential write (256-bit), size = 256 B, loops = 2665480192, 130149.4 MB/s
Sequential write (256-bit), size = 512 B, loops = 1333526528, 130218.1 MB/s
Sequential write (256-bit), size = 768 B, loops = 888926913, 130201.8 MB/s
Sequential write (256-bit), size = 1024 B, loops = 651952128, 127321.2 MB/s
Sequential write (256-bit), size = 1280 B, loops = 529417944, 129251.4 MB/s
Sequential write (256-bit), size = 2 kB, loops = 335151104, 130909.4 MB/s
Sequential write (256-bit), size = 3 kB, loops = 223998630, 131246.6 MB/s
Sequential write (256-bit), size = 4 kB, loops = 165036032, 128923.2 MB/s
Sequential write (256-bit), size = 6 kB, loops = 110934754, 129991.7 MB/s
Sequential write (256-bit), size = 8 kB, loops = 83017728, 129711.8 MB/s
Sequential write (256-bit), size = 12 kB, loops = 56013477, 131269.5 MB/s
Sequential write (256-bit), size = 16 kB, loops = 41861120, 130814.0 MB/s
Sequential write (256-bit), size = 20 kB, loops = 33601932, 131251.1 MB/s
Sequential write (256-bit), size = 24 kB, loops = 27971580, 131110.9 MB/s
Sequential write (256-bit), size = 28 kB, loops = 23982660, 131153.9 MB/s
Sequential write (256-bit), size = 32 kB, loops = 19996672, 124971.1 MB/s
Sequential write (256-bit), size = 34 kB, loops = 13273176, 88132.1 MB/s
Sequential write (256-bit), size = 36 kB, loops = 10934560, 76875.7 MB/s
Sequential write (256-bit), size = 40 kB, loops = 9656010, 75436.4 MB/s
Sequential write (256-bit), size = 48 kB, loops = 8105370, 75976.2 MB/s
Sequential write (256-bit), size = 64 kB, loops = 6071296, 75888.4 MB/s
Sequential write (256-bit), size = 72 kB, loops = 5371730, 75538.1 MB/s
Sequential write (256-bit), size = 80 kB, loops = 4932018, 77057.5 MB/s
Sequential write (256-bit), size = 96 kB, loops = 4036076, 75674.7 MB/s
Sequential write (256-bit), size = 128 kB, loops = 3090944, 77264.7 MB/s
Sequential write (256-bit), size = 192 kB, loops = 1995532, 74821.8 MB/s
Sequential write (256-bit), size = 256 kB, loops = 1306112, 65304.0 MB/s
Sequential write (256-bit), size = 320 kB, loops = 858024, 53617.3 MB/s
Sequential write (256-bit), size = 384 kB, loops = 600440, 45024.0 MB/s
Sequential write (256-bit), size = 480 kB, loops = 436424, 40910.4 MB/s
Sequential write (256-bit), size = 512 kB, loops = 420096, 42001.5 MB/s
Sequential write (256-bit), size = 768 kB, loops = 280160, 42014.7 MB/s
Sequential write (256-bit), size = 1 MB, loops = 209920, 41972.9 MB/s
Sequential write (256-bit), size = 1.25 MB, loops = 167994, 41991.9 MB/s
Sequential write (256-bit), size = 1.5 MB, loops = 140364, 42106.3 MB/s
Sequential write (256-bit), size = 1.75 MB, loops = 120996, 42342.4 MB/s
Sequential write (256-bit), size = 2 MB, loops = 104928, 41960.2 MB/s
Sequential write (256-bit), size = 2.25 MB, loops = 93912, 42259.6 MB/s
Sequential write (256-bit), size = 2.5 MB, loops = 83800, 41892.0 MB/s
Sequential write (256-bit), size = 2.75 MB, loops = 76958, 42315.7 MB/s
Sequential write (256-bit), size = 3 MB, loops = 70581, 42347.8 MB/s
Sequential write (256-bit), size = 3.25 MB, loops = 62035, 40322.3 MB/s
Sequential write (256-bit), size = 3.5 MB, loops = 59778, 41830.4 MB/s
Sequential write (256-bit), size = 4 MB, loops = 52272, 41817.3 MB/s
Sequential write (256-bit), size = 5 MB, loops = 41340, 41332.2 MB/s
Sequential write (256-bit), size = 6 MB, loops = 33090, 39700.2 MB/s
Sequential write (256-bit), size = 7 MB, loops = 26775, 37483.5 MB/s
Sequential write (256-bit), size = 8 MB, loops = 22200, 35519.2 MB/s
Sequential write (256-bit), size = 9 MB, loops = 17976, 32352.0 MB/s
Sequential write (256-bit), size = 10 MB, loops = 14448, 28891.6 MB/s
Sequential write (256-bit), size = 11 MB, loops = 11500, 25295.6 MB/s
Sequential write (256-bit), size = 12 MB, loops = 8345, 20017.0 MB/s
Sequential write (256-bit), size = 13 MB, loops = 7904, 20546.9 MB/s
Sequential write (256-bit), size = 14 MB, loops = 6768, 18947.8 MB/s
Sequential write (256-bit), size = 15 MB, loops = 6064, 18183.2 MB/s
Sequential write (256-bit), size = 16 MB, loops = 5600, 17916.7 MB/s
Sequential write (256-bit), size = 20 MB, loops = 4179, 16713.8 MB/s
Sequential write (256-bit), size = 21 MB, loops = 3852, 16174.2 MB/s
Sequential write (256-bit), size = 32 MB, loops = 2200, 14074.1 MB/s
Sequential write (256-bit), size = 48 MB, loops = 1423, 13657.8 MB/s
Sequential write (256-bit), size = 64 MB, loops = 1044, 13358.0 MB/s
Sequential write (256-bit), size = 72 MB, loops = 881, 12679.0 MB/s
Sequential write (256-bit), size = 96 MB, loops = 612, 11740.9 MB/s
Sequential write (256-bit), size = 128 MB, loops = 507, 12964.6 MB/s

Sequential write nontemporal (64-bit), size = 256 B, loops = 171180032, 8348.9 MB/s
Sequential write nontemporal (64-bit), size = 512 B, loops = 167116800, 16310.1 MB/s
Sequential write nontemporal (64-bit), size = 768 B, loops = 162179136, 23749.6 MB/s
Sequential write nontemporal (64-bit), size = 1024 B, loops = 163512320, 31926.1 MB/s
Sequential write nontemporal (64-bit), size = 1280 B, loops = 133953540, 32697.9 MB/s
Sequential write nontemporal (64-bit), size = 2 kB, loops = 83197952, 32495.1 MB/s
Sequential write nontemporal (64-bit), size = 3 kB, loops = 55464455, 32495.4 MB/s
Sequential write nontemporal (64-bit), size = 4 kB, loops = 41779200, 32636.3 MB/s
Sequential write nontemporal (64-bit), size = 6 kB, loops = 27818334, 32598.9 MB/s
Sequential write nontemporal (64-bit), size = 8 kB, loops = 20791296, 32477.7 MB/s
Sequential write nontemporal (64-bit), size = 12 kB, loops = 13870940, 32508.7 MB/s
Sequential write nontemporal (64-bit), size = 16 kB, loops = 10407936, 32518.4 MB/s
Sequential write nontemporal (64-bit), size = 20 kB, loops = 8334144, 32550.4 MB/s
Sequential write nontemporal (64-bit), size = 24 kB, loops = 6936930, 32508.7 MB/s
Sequential write nontemporal (64-bit), size = 28 kB, loops = 5948280, 32524.7 MB/s
Sequential write nontemporal (64-bit), size = 32 kB, loops = 5212160, 32569.9 MB/s
Sequential write nontemporal (64-bit), size = 34 kB, loops = 4896507, 32504.8 MB/s
Sequential write nontemporal (64-bit), size = 36 kB, loops = 4600960, 32338.8 MB/s
Sequential write nontemporal (64-bit), size = 40 kB, loops = 4153968, 32442.9 MB/s
Sequential write nontemporal (64-bit), size = 48 kB, loops = 3449355, 32325.6 MB/s
Sequential write nontemporal (64-bit), size = 64 kB, loops = 2585600, 32306.6 MB/s
Sequential write nontemporal (64-bit), size = 72 kB, loops = 2292290, 32226.5 MB/s
Sequential write nontemporal (64-bit), size = 80 kB, loops = 2063880, 32246.5 MB/s
Sequential write nontemporal (64-bit), size = 96 kB, loops = 1703636, 31931.3 MB/s
Sequential write nontemporal (64-bit), size = 128 kB, loops = 1269760, 31743.8 MB/s
Sequential write nontemporal (64-bit), size = 192 kB, loops = 852159, 31944.5 MB/s
Sequential write nontemporal (64-bit), size = 256 kB, loops = 637952, 31893.1 MB/s
Sequential write nontemporal (64-bit), size = 320 kB, loops = 503880, 31489.7 MB/s
Sequential write nontemporal (64-bit), size = 384 kB, loops = 418370, 31374.8 MB/s
Sequential write nontemporal (64-bit), size = 480 kB, loops = 331976, 31112.9 MB/s
Sequential write nontemporal (64-bit), size = 512 kB, loops = 313344, 31324.6 MB/s
Sequential write nontemporal (64-bit), size = 768 kB, loops = 208250, 31237.4 MB/s
Sequential write nontemporal (64-bit), size = 1 MB, loops = 156800, 31357.7 MB/s
Sequential write nontemporal (64-bit), size = 1.25 MB, loops = 125562, 31375.5 MB/s
Sequential write nontemporal (64-bit), size = 1.5 MB, loops = 104664, 31399.2 MB/s
Sequential write nontemporal (64-bit), size = 1.75 MB, loops = 89172, 31210.1 MB/s
Sequential write nontemporal (64-bit), size = 2 MB, loops = 77824, 31123.5 MB/s
Sequential write nontemporal (64-bit), size = 2.25 MB, loops = 69440, 31243.7 MB/s
Sequential write nontemporal (64-bit), size = 2.5 MB, loops = 62350, 31173.9 MB/s
Sequential write nontemporal (64-bit), size = 2.75 MB, loops = 57270, 31490.3 MB/s
Sequential write nontemporal (64-bit), size = 3 MB, loops = 52290, 31368.1 MB/s
Sequential write nontemporal (64-bit), size = 3.25 MB, loops = 48393, 31448.7 MB/s
Sequential write nontemporal (64-bit), size = 3.5 MB, loops = 44154, 30898.7 MB/s
Sequential write nontemporal (64-bit), size = 4 MB, loops = 38992, 31184.2 MB/s
Sequential write nontemporal (64-bit), size = 5 MB, loops = 31176, 31164.8 MB/s
Sequential write nontemporal (64-bit), size = 6 MB, loops = 25620, 30732.8 MB/s
Sequential write nontemporal (64-bit), size = 7 MB, loops = 20772, 29075.7 MB/s
Sequential write nontemporal (64-bit), size = 8 MB, loops = 17128, 27400.9 MB/s
Sequential write nontemporal (64-bit), size = 9 MB, loops = 15687, 28236.5 MB/s
Sequential write nontemporal (64-bit), size = 10 MB, loops = 13470, 26937.6 MB/s
Sequential write nontemporal (64-bit), size = 11 MB, loops = 12845, 28257.7 MB/s
Sequential write nontemporal (64-bit), size = 12 MB, loops = 11970, 28715.7 MB/s
Sequential write nontemporal (64-bit), size = 13 MB, loops = 11016, 28632.9 MB/s
Sequential write nontemporal (64-bit), size = 14 MB, loops = 10196, 28535.5 MB/s
Sequential write nontemporal (64-bit), size = 15 MB, loops = 9512, 28533.8 MB/s
Sequential write nontemporal (64-bit), size = 16 MB, loops = 9128, 29204.5 MB/s
Sequential write nontemporal (64-bit), size = 20 MB, loops = 6750, 26988.3 MB/s
Sequential write nontemporal (64-bit), size = 21 MB, loops = 6180, 25950.3 MB/s
Sequential write nontemporal (64-bit), size = 32 MB, loops = 4518, 28905.8 MB/s
Sequential write nontemporal (64-bit), size = 48 MB, loops = 3008, 28867.7 MB/s
Sequential write nontemporal (64-bit), size = 64 MB, loops = 1876, 24008.3 MB/s
Sequential write nontemporal (64-bit), size = 72 MB, loops = 1978, 28481.3 MB/s
Sequential write nontemporal (64-bit), size = 96 MB, loops = 1528, 29330.8 MB/s
Sequential write nontemporal (64-bit), size = 128 MB, loops = 1141, 29206.6 MB/s

Sequential write nontemporal (128-bit), size = 256 B, loops = 171966464, 8395.6 MB/s
Sequential write nontemporal (128-bit), size = 512 B, loops = 165806080, 16186.5 MB/s
Sequential write nontemporal (128-bit), size = 768 B, loops = 166460805, 24375.1 MB/s
Sequential write nontemporal (128-bit), size = 1024 B, loops = 146538496, 28610.9 MB/s
Sequential write nontemporal (128-bit), size = 1280 B, loops = 155658732, 37992.9 MB/s
Sequential write nontemporal (128-bit), size = 2 kB, loops = 105021440, 41013.8 MB/s
Sequential write nontemporal (128-bit), size = 3 kB, loops = 70056915, 41042.2 MB/s
Sequential write nontemporal (128-bit), size = 4 kB, loops = 52903936, 41328.9 MB/s
Sequential write nontemporal (128-bit), size = 6 kB, loops = 34983166, 40991.0 MB/s
Sequential write nontemporal (128-bit), size = 8 kB, loops = 25157632, 39308.7 MB/s
Sequential write nontemporal (128-bit), size = 12 kB, loops = 16890873, 39577.0 MB/s
Sequential write nontemporal (128-bit), size = 16 kB, loops = 12845056, 40130.3 MB/s
Sequential write nontemporal (128-bit), size = 20 kB, loops = 10280088, 40154.8 MB/s
Sequential write nontemporal (128-bit), size = 24 kB, loops = 8594040, 40275.3 MB/s
Sequential write nontemporal (128-bit), size = 28 kB, loops = 7305480, 39949.1 MB/s
Sequential write nontemporal (128-bit), size = 32 kB, loops = 6385664, 39899.8 MB/s
Sequential write nontemporal (128-bit), size = 34 kB, loops = 5933233, 39390.8 MB/s
Sequential write nontemporal (128-bit), size = 36 kB, loops = 5432700, 38187.1 MB/s
Sequential write nontemporal (128-bit), size = 40 kB, loops = 4807530, 37552.0 MB/s
Sequential write nontemporal (128-bit), size = 48 kB, loops = 3944850, 36978.3 MB/s
Sequential write nontemporal (128-bit), size = 64 kB, loops = 2907136, 36338.2 MB/s
Sequential write nontemporal (128-bit), size = 72 kB, loops = 2537080, 35677.6 MB/s
Sequential write nontemporal (128-bit), size = 80 kB, loops = 2220309, 34688.7 MB/s
Sequential write nontemporal (128-bit), size = 96 kB, loops = 1781384, 33389.8 MB/s
Sequential write nontemporal (128-bit), size = 128 kB, loops = 1226752, 30658.8 MB/s
Sequential write nontemporal (128-bit), size = 192 kB, loops = 770319, 28886.9 MB/s
Sequential write nontemporal (128-bit), size = 256 kB, loops = 660480, 33017.0 MB/s
Sequential write nontemporal (128-bit), size = 320 kB, loops = 527544, 32969.2 MB/s
Sequential write nontemporal (128-bit), size = 384 kB, loops = 436900, 32760.8 MB/s
Sequential write nontemporal (128-bit), size = 480 kB, loops = 343536, 32200.8 MB/s
Sequential write nontemporal (128-bit), size = 512 kB, loops = 327296, 32720.1 MB/s
Sequential write nontemporal (128-bit), size = 768 kB, loops = 218025, 32698.3 MB/s
Sequential write nontemporal (128-bit), size = 1 MB, loops = 163392, 32673.5 MB/s
Sequential write nontemporal (128-bit), size = 1.25 MB, loops = 127602, 31898.5 MB/s
Sequential write nontemporal (128-bit), size = 1.5 MB, loops = 103488, 31037.4 MB/s
Sequential write nontemporal (128-bit), size = 1.75 MB, loops = 92304, 32295.3 MB/s
Sequential write nontemporal (128-bit), size = 2 MB, loops = 80864, 32334.9 MB/s
Sequential write nontemporal (128-bit), size = 2.25 MB, loops = 71680, 32252.6 MB/s
Sequential write nontemporal (128-bit), size = 2.5 MB, loops = 63025, 31501.5 MB/s
Sequential write nontemporal (128-bit), size = 2.75 MB, loops = 58788, 32320.7 MB/s
Sequential write nontemporal (128-bit), size = 3 MB, loops = 53928, 32343.9 MB/s
Sequential write nontemporal (128-bit), size = 3.25 MB, loops = 49761, 32337.8 MB/s
Sequential write nontemporal (128-bit), size = 3.5 MB, loops = 46026, 32207.2 MB/s
Sequential write nontemporal (128-bit), size = 4 MB, loops = 40160, 32118.0 MB/s
Sequential write nontemporal (128-bit), size = 5 MB, loops = 32148, 32133.6 MB/s
Sequential write nontemporal (128-bit), size = 6 MB, loops = 26710, 32045.9 MB/s
Sequential write nontemporal (128-bit), size = 7 MB, loops = 23157, 32414.5 MB/s
Sequential write nontemporal (128-bit), size = 8 MB, loops = 20248, 32385.3 MB/s
Sequential write nontemporal (128-bit), size = 9 MB, loops = 17983, 32362.6 MB/s
Sequential write nontemporal (128-bit), size = 10 MB, loops = 16212, 32415.3 MB/s
Sequential write nontemporal (128-bit), size = 11 MB, loops = 12515, 27527.1 MB/s
Sequential write nontemporal (128-bit), size = 12 MB, loops = 13270, 31836.3 MB/s
Sequential write nontemporal (128-bit), size = 13 MB, loops = 12244, 31831.2 MB/s
Sequential write nontemporal (128-bit), size = 14 MB, loops = 11388, 31885.9 MB/s
Sequential write nontemporal (128-bit), size = 15 MB, loops = 10672, 32007.6 MB/s
Sequential write nontemporal (128-bit), size = 16 MB, loops = 10104, 32324.1 MB/s
Sequential write nontemporal (128-bit), size = 20 MB, loops = 7911, 31639.0 MB/s
Sequential write nontemporal (128-bit), size = 21 MB, loops = 7680, 32254.1 MB/s
Sequential write nontemporal (128-bit), size = 32 MB, loops = 5028, 32176.4 MB/s
Sequential write nontemporal (128-bit), size = 48 MB, loops = 3350, 32151.7 MB/s
Sequential write nontemporal (128-bit), size = 64 MB, loops = 2504, 32049.9 MB/s
Sequential write nontemporal (128-bit), size = 72 MB, loops = 2248, 32359.8 MB/s
Sequential write nontemporal (128-bit), size = 96 MB, loops = 1679, 32224.2 MB/s
Sequential write nontemporal (128-bit), size = 128 MB, loops = 1266, 32391.9 MB/s

Sequential write nontemporal (256-bit), size = 256 B, loops = 169607168, 8272.5 MB/s
Sequential write nontemporal (256-bit), size = 512 B, loops = 166592512, 16256.9 MB/s
Sequential write nontemporal (256-bit), size = 768 B, loops = 164887947, 24146.2 MB/s
Sequential write nontemporal (256-bit), size = 1024 B, loops = 164036608, 32034.5 MB/s
Sequential write nontemporal (256-bit), size = 1280 B, loops = 152303340, 37178.5 MB/s
Sequential write nontemporal (256-bit), size = 2 kB, loops = 105185280, 41087.7 MB/s
Sequential write nontemporal (256-bit), size = 3 kB, loops = 71039940, 41617.4 MB/s
Sequential write nontemporal (256-bit), size = 4 kB, loops = 53264384, 41601.5 MB/s
Sequential write nontemporal (256-bit), size = 6 kB, loops = 35354514, 41429.0 MB/s
Sequential write nontemporal (256-bit), size = 8 kB, loops = 25247744, 39437.7 MB/s
Sequential write nontemporal (256-bit), size = 12 kB, loops = 16901795, 39606.0 MB/s
Sequential write nontemporal (256-bit), size = 16 kB, loops = 12861440, 40189.2 MB/s
Sequential write nontemporal (256-bit), size = 20 kB, loops = 10316124, 40287.8 MB/s
Sequential write nontemporal (256-bit), size = 24 kB, loops = 8547630, 40067.0 MB/s
Sequential write nontemporal (256-bit), size = 28 kB, loops = 7174440, 39230.5 MB/s
Sequential write nontemporal (256-bit), size = 32 kB, loops = 6338560, 39606.1 MB/s
Sequential write nontemporal (256-bit), size = 34 kB, loops = 5902401, 39184.0 MB/s
Sequential write nontemporal (256-bit), size = 36 kB, loops = 5439980, 38238.5 MB/s
